id_EXIST,lang,tweet,number_annotators,annotators,gender_annotators,age_annotators,ethnicities_annotators,study_levels_annotators,countries_annotators,labels_task1_1,labels_task1_2,labels_task1_3,split,cleaned_text
201164,en,@ChileMATD @lotusmusica @lollapaloozacl Free woman #MARINAEnChile2022 #SideshowParaMARINA,6,"['Annotator_572', 'Annotator_573', 'Annotator_574', 'Annotator_575', 'Annotator_576', 'Annotator_577']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Multiracial']","['High school degree or equivalent', 'High school degree or equivalent', 'High school degree or equivalent', 'High school degree or equivalent', 'High school degree or equivalent', 'Bachelor’s degree']","['Portugal', 'Poland', 'Portugal', 'Hungary', 'Spain', 'United Kingdom']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']","['-', '-', 'DIRECT', '-', '-', '-']","[['-'], ['-'], ['IDEOLOGICAL-INEQUALITY'], ['-'], ['-'], ['-']]",TRAIN_EN,free woman marinaenchile2022 sideshowparamarina
201165,en,I just don’t think I’ll be a fully free woman until I shave my head,6,"['Annotator_662', 'Annotator_663', 'Annotator_664', 'Annotator_665', 'Annotator_666', 'Annotator_667']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Black or African American']","['High school degree or equivalent', 'Master’s degree', 'High school degree or equivalent', 'Master’s degree', 'Master’s degree', 'Bachelor’s degree']","['Hungary', 'Portugal', 'Poland', 'Spain', 'Italy', 'South Africa']","['NO', 'NO', 'YES', 'NO', 'NO', 'YES']","['-', '-', 'JUDGEMENTAL', '-', '-', 'REPORTED']","[['-'], ['-'], ['IDEOLOGICAL-INEQUALITY'], ['-'], ['-'], ['STEREOTYPING-DOMINANCE']]",TRAIN_EN,i just dont think ill be a fully free woman until i shave my head
201166,en,@MarinaDiamandis Happy Loner is already my fav but I’m claiming Free Woman,6,"['Annotator_520', 'Annotator_521', 'Annotator_522', 'Annotator_523', 'Annotator_524', 'Annotator_117']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent', 'High school degree or equivalent', 'Master’s degree', 'High school degree or equivalent']","['Portugal', 'United Kingdom', 'Chile', 'Poland', 'United Kingdom', 'Chile']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']","['-', '-', '-', '-', 'DIRECT', '-']","[['-'], ['-'], ['-'], ['-'], ['OBJECTIFICATION'], ['-']]",TRAIN_EN,happy loner is already my fav but im claiming free woman
201167,en,@WuTangHtown @USPatriotSerena If you don't know the difference between dating a free woman and forcing one into sex - well...Biden did not even want black kids in school around his children... What a good guy...,6,"['Annotator_531', 'Annotator_532', 'Annotator_533', 'Annotator_534', 'Annotator_535', 'Annotator_536']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Asian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Portugal', 'Hungary', 'Poland', 'Viet Nam', 'Australia', 'United Kingdom']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","['JUDGEMENTAL', 'JUDGEMENTAL', 'JUDGEMENTAL', 'JUDGEMENTAL', 'REPORTED', 'REPORTED']","[['IDEOLOGICAL-INEQUALITY'], ['SEXUAL-VIOLENCE'], ['SEXUAL-VIOLENCE'], ['SEXUAL-VIOLENCE'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['MISOGYNY-NON-SEXUAL-VIOLENCE']]",TRAIN_EN,if you dont know the difference between dating a free woman and forcing one into sex well...biden did not even want black kids in school around his children... what a good guy...
201168,en,@proctor_jason Funny enough the free woman’s name doesn’t seem to allowed on Weibo’s trending list,6,"['Annotator_531', 'Annotator_532', 'Annotator_533', 'Annotator_534', 'Annotator_535', 'Annotator_536']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Asian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Portugal', 'Hungary', 'Poland', 'Viet Nam', 'Australia', 'United Kingdom']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']","['-', 'REPORTED', 'REPORTED', 'JUDGEMENTAL', 'REPORTED', 'DIRECT']","[['-'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY'], ['STEREOTYPING-DOMINANCE']]",TRAIN_EN,funny enough the free womans name doesnt seem to allowed on weibos trending list
201169,en,I am glad you’re a free woman tho don’t get me wrong.,6,"['Annotator_403', 'Annotator_404', 'Annotator_405', 'Annotator_406', 'Annotator_407', 'Annotator_408']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent', 'High school degree or equivalent', 'High school degree or equivalent', 'High school degree or equivalent']","['Portugal', 'United Kingdom', 'Poland', 'Latvia', 'United Kingdom', 'United Kingdom']","['NO', 'YES', 'NO', 'NO', 'NO', 'YES']","['-', 'JUDGEMENTAL', '-', '-', '-', 'DIRECT']","[['-'], ['STEREOTYPING-DOMINANCE'], ['-'], ['-'], ['-'], ['STEREOTYPING-DOMINANCE']]",TRAIN_EN,i am glad youre a free woman tho dont get me wrong.
201170,en,Babylon  Bree runway remix or free woman rina sawayama would be fire if they were singles me thinks https://t.co/tvkluE5tcE,6,"['Annotator_605', 'Annotator_606', 'Annotator_607', 'Annotator_608', 'Annotator_609', 'Annotator_610']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'Black or African American', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Master’s degree', 'Less than high school diploma', 'Bachelor’s degree', 'High school degree or equivalent', 'High school degree or equivalent']","['Spain', 'Finland', 'Mexico', 'South Africa', 'United States', 'United Kingdom']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","['-', '-', '-', 'DIRECT', '-', '-']","[['-'], ['-'], ['-'], ['STEREOTYPING-DOMINANCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['-'], ['-']]",TRAIN_EN,babylon bree runway remix or free woman rina sawayama would be fire if they were singles me thinks
201171,en,"Alterlife, Cherry AND the Free Woman remix, who’s doing it like her https://t.co/R2QyefAt5I",6,"['Annotator_605', 'Annotator_606', 'Annotator_607', 'Annotator_608', 'Annotator_609', 'Annotator_610']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'Black or African American', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Master’s degree', 'Less than high school diploma', 'Bachelor’s degree', 'High school degree or equivalent', 'High school degree or equivalent']","['Spain', 'Finland', 'Mexico', 'South Africa', 'United States', 'United Kingdom']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","['-', '-', '-', 'DIRECT', '-', '-']","[['-'], ['-'], ['-'], ['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['-'], ['-']]",TRAIN_EN,"alterlife, cherry and the free woman remix, whos doing it like her"
201172,en,"Island Queen is a remarkable, sweeping #historicalnovel based on the incredible true life story of Dorothy Kirwan Thomas, a free woman of color who rose from slavery to become one of the wealthiest &amp; most powerful landowners in the colonial West Indies. 👉https://t.co/uPTBIx69mL",6,"['Annotator_409', 'Annotator_410', 'Annotator_411', 'Annotator_412', 'Annotator_413', 'Annotator_414']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Doctorate', 'High school degree or equivalent']","['Estonia', 'Romania', 'Slovenia', 'Greece', 'Spain', 'United Kingdom']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","['-', '-', '-', '-', '-', 'DIRECT']","[['-'], ['-'], ['-'], ['-'], ['-'], ['STEREOTYPING-DOMINANCE']]",TRAIN_EN,"island queen is a remarkable, sweeping historicalnovel based on the incredible true life story of dorothy kirwan thomas, a free woman of color who rose from slavery to become one of the wealthiest amp most powerful landowners in the colonial west indies."
201173,en,@BLEEDTHISWAY replay free woman breebylon &gt;&gt;&gt; Flop this way,6,"['Annotator_549', 'Annotator_550', 'Annotator_551', 'Annotator_552', 'Annotator_553', 'Annotator_554']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['Black or African American', 'Black or African American', 'White or Caucasian', 'White or Caucasian', 'Asian', 'Black or African American']","['Bachelor’s degree', 'other', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['South Africa', 'South Africa', 'Poland', 'Italy', 'United Kingdom', 'South Africa']","['NO', 'YES', 'NO', 'NO', 'YES', 'NO']","['-', 'DIRECT', '-', '-', 'DIRECT', '-']","[['-'], ['IDEOLOGICAL-INEQUALITY'], ['-'], ['-'], ['OBJECTIFICATION'], ['-']]",TRAIN_EN,replay free woman breebylon gtgtgt flop this way
201174,en,Inside the Clinton dossier and the con behind the Russiagate scandal - New York Post - Hillary actively killing our “democracy”.  Is she still a free woman?? https://t.co/GgLnehcSZA,6,"['Annotator_623', 'Annotator_624', 'Annotator_625', 'Annotator_626', 'Annotator_627', 'Annotator_628']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'other', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Master’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'High school degree or equivalent']","['United States', 'Netherlands', 'Portugal', 'Portugal', 'United Kingdom', 'United Kingdom']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']","['-', '-', 'REPORTED', '-', '-', '-']","[['-'], ['-'], ['OBJECTIFICATION'], ['-'], ['-'], ['-']]",TRAIN_EN,inside the clinton dossier and the con behind the russiagate scandal new york post hillary actively killing our democracy. is she still a free woman??
201175,en,You have the right to be a free woman @antonioguterres @mbachelet @EmmanuelMacron @UNESCO @amnesty @hrw https://t.co/ftQTwQ4izi,6,"['Annotator_455', 'Annotator_456', 'Annotator_457', 'Annotator_458', 'Annotator_459', 'Annotator_460']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'High school degree or equivalent']","['Poland', 'Estonia', 'Spain', 'Greece', 'United Kingdom', 'United Kingdom']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","['-', '-', '-', '-', '-', '-']","[['-'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_EN,you have the right to be a free woman
201176,en,"Malinda Russell (c.1812-?) US. Cook. Free woman. Her 1866 book ""A Domestic Cookbook: Containing a Careful Selection of Useful Receipts for the Kitchen""  is historically significant as the earliest known cookbook by a black woman in America &amp; for the sophistication of her recipes. https://t.co/sO3uDns1Do",6,"['Annotator_461', 'Annotator_462', 'Annotator_463', 'Annotator_464', 'Annotator_465', 'Annotator_466']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['Asian', 'White or Caucasian', 'White or Caucasian', 'Black or African American', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['United Kingdom', 'Poland', 'Portugal', 'South Africa', 'Greece', 'United Kingdom']","['NO', 'YES', 'NO', 'NO', 'YES', 'NO']","['-', 'DIRECT', '-', '-', 'REPORTED', '-']","[['-'], ['IDEOLOGICAL-INEQUALITY'], ['-'], ['-'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['-']]",TRAIN_EN,malinda russell c.1812? us. cook. free woman. her 1866 book a domestic cookbook containing a careful selection of useful receipts for the kitchen is historically significant as the earliest known cookbook by a black woman in america amp for the sophistication of her recipes.
201177,en,replay&gt;alice&gt;babylon&gt;free woman https://t.co/WCEqeUxdtC,6,"['Annotator_645', 'Annotator_646', 'Annotator_647', 'Annotator_648', 'Annotator_649', 'Annotator_650']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Black or African American', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Less than high school diploma']","['Portugal', 'United States', 'Portugal', 'South Africa', 'Israel', 'United Kingdom']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']","['-', 'DIRECT', '-', '-', '-', '-']","[['-'], ['OBJECTIFICATION'], ['-'], ['-'], ['-'], ['-']]",TRAIN_EN,replaygtalicegtbabylongtfree woman
201178,en,"off probation tomorrow ima be a free woman again, FUCK THE SYSTEM",6,"['Annotator_265', 'Annotator_709', 'Annotator_710', 'Annotator_711', 'Annotator_712', 'Annotator_713']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'Black or African American', 'White or Caucasian', 'Black or African American', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Spain', 'South Africa', 'Poland', 'South Africa', 'United Kingdom', 'United Kingdom']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","['-', '-', '-', '-', '-', '-']","[['-'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_EN,"off probation tomorrow ima be a free woman again, fuck the system"
201179,en,"Who's watching Money. Men. Marriage? Gosh! My best character is Kimmy, I miss that side of me. So crazy and a free woman",6,"['Annotator_437', 'Annotator_438', 'Annotator_439', 'Annotator_440', 'Annotator_441', 'Annotator_442']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['White or Caucasian', 'Multiracial', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Doctorate']","['Greece', 'Greece', 'United Kingdom', 'Poland', 'United Kingdom', 'Australia']","['YES', 'YES', 'NO', 'YES', 'NO', 'NO']","['DIRECT', 'DIRECT', '-', 'DIRECT', '-', '-']","[['IDEOLOGICAL-INEQUALITY'], ['STEREOTYPING-DOMINANCE'], ['-'], ['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION'], ['-'], ['-']]",TRAIN_EN,"whos watching money. men. marriage? gosh! my best character is kimmy, i miss that side of me. so crazy and a free woman"
201180,en,"@Betsy72662499 @RSBNetwork If Hillary Clinton is still a free woman after all the shit she did, then President Trump is perfectly fine.",6,"['Annotator_461', 'Annotator_462', 'Annotator_463', 'Annotator_464', 'Annotator_465', 'Annotator_466']","['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['Asian', 'White or Caucasian', 'White or Caucasian', 'Black or African American', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['United Kingdom', 'Poland', 'Portugal', 'South Africa', 'Greece', 'United Kingdom']","['YES', 'YES', 'NO', 'YES', 'NO', 'YES']","['JUDGEMENTAL', 'DIRECT', '-', 'DIRECT', '-', 'DIRECT']","[['IDEOLOGICAL-INEQUALITY'], ['MISOGYNY-NON-SEXUAL-VIOLENCE'], ['-'], ['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['-'], ['MISOGYNY-NON-SEXUAL-VIOLENCE']]",TRAIN_EN,"if hillary clinton is still a free woman after all the shit she did, then president trump is perfectly fine."
